seed_delta,kenpom_rank_delta,adj_efficiency_margin_delta,adj_o_delta,adj_d_delta,tempo_delta,three_pt_pct_delta,efg_pct_delta,turnover_rate_delta,ft_rate_delta,oreb_pct_delta,conference_strength_delta,coach_apps_delta,close_game_wpct_delta,variance_delta,experience_score_delta,draft_prospects_delta,win_pct_delta,last_10_win_pct_delta,seed_a_val,seed_b_val,higher_seed_kenpom,aem_sum,tempo_avg,hist_seed_win_rate,round_num,seed_kenpom_gap_delta,outcome,year,round,region,team_a,team_b
-11,-116,20.843247380468274,14.065567188917328,-6.777680191550942,1.4727232634180467,-0.04459493041167045,0.0045976163188649055,-0.010195096191950803,-0.03172612316946671,-0.4099582154904269,2.9427209144097954,5,0.08225097140436333,-0.1960150517062491,-0.9931641608225794,2,0.013710477182840242,-0.23797522162313745,3,14,21,20.821293599521308,69.09921243920485,0.857,1,34,1,2016,R64,Midwest,Utah,Fresno State
-3,-22,13.745790326620408,4.842020864296373,-8.903769462324036,-4.531792886480972,0.013587579558263951,-0.022408203986433062,-0.0009069742273522807,-0.0249398114952446,0.558177976456097,-1.432292207221737,0,-0.22207610721758214,0.30088430613677275,-0.3065513242693214,0,-0.046987941027023195,-0.19471558698043046,7,10,54,22.018621572895967,65.28458996454336,0.608,1,7,0,2016,R64,Midwest,Dayton,Syracuse
-13,-67,28.98826424555126,15.209379455926907,-13.778884789624357,-0.7489845780053059,0.0027494459743517274,0.03147105262317185,0.04358434932158922,-0.008366638224901024,-6.003937070271817,4.910633937925567,14,0.24032018872725502,0.4697849686304334,-0.2604932464319054,1,0.2459753578111461,0.025895063688579967,2,15,7,23.189628119026327,64.14266862098998,0.938,1,-51,0,2016,R64,Midwest,Michigan State,Middle Tennessee
-15,-178,28.75424189445166,6.237006741678499,-22.517235152773154,0.6658026152019261,-0.043398554966073366,0.06755488329865739,0.013740118791565503,-0.005071932769646348,1.0628689295715361,3.6839692443161516,8,-0.020138965659478703,-3.4174173816028635,-1.4836560236036043,-1,0.40377717979621475,0.19177009412405888,1,16,6,21.40138262541509,70.00596653877176,0.991,1,22,1,2016,R64,West,Oregon,Holy Cross
-1,-14,-3.0409273754455306,-1.952470158373913,1.0884572170716211,7.035009479632812,0.005160911709755689,0.002222160641761395,0.0064094323516136475,-0.05787102393375004,14.549863522925623,0.0,2,0.20047289807717,-1.417512805734047,0.4418823163803385,2,-0.038369047839439285,0.177552497827818,8,9,51,18.852066485703478,66.34954255345966,0.512,1,9,1,2016,R64,West,Saint Josephs,Cincinnati
-7,-26,10.523427413734659,6.309063289350533,-4.214364124384133,2.3021236788109434,0.0004657026446236445,-0.0247064236251735,0.02329980621057265,-0.0954018819590845,-9.74726349035647,-1.4578653483876298,4,0.12789732161732142,-6.645656755788901,-0.7010549118956835,1,0.05303752496471337,0.11712238475422532,5,12,36,18.619259576600406,70.59692735449899,0.649,1,-9,0,2016,R64,West,Baylor,Yale
-9,-28,20.318428454989355,3.906110740089318,-16.41231771490004,3.1720070698722935,0.035616872910459785,-0.03292376967066313,0.07048407851306437,-0.011807466524650923,6.572744299845077,2.818780501726684,4,0.3116937636623291,-6.942261951173585,-1.448884776753216,1,0.06645266878150313,-0.2455748550763599,4,13,36,19.418685075855233,70.82230088061456,0.8,1,-28,1,2016,R64,West,Duke,UNC Wilmington
-5,10,12.444922909297636,-0.32890823171935324,-12.773831141016998,6.140149376241709,0.009194118976015742,-0.030489129743818566,-0.026187165274136254,0.011806339062512328,-4.436256037319545,-0.9998570477372204,5,-0.18226315668304516,1.0034992758286592,0.6852131355049833,0,0.11999540759645788,-0.014122535728673724,6,11,33,24.969609972286975,72.71511770901664,0.627,1,-30,0,2016,R64,West,Texas,Northern Iowa
-11,-93,14.786095429518674,9.360600024117176,-5.425495405401506,-5.859596253157193,0.04714241489759241,-0.0021755466562257686,-0.06534604240075596,-0.030613043398121098,2.6182244539438777,1.8195481422367048,3,-0.13922365083571508,1.8435602595363676,-1.5,1,0.13282240822016034,0.064827427848134,3,14,9,13.753097013383446,69.6536147960318,0.857,1,11,1,2016,R64,West,Texas A&M,Green Bay
-3,8,7.344377439167616,1.7735271856103338,-5.570850253557282,7.371359890648748,-0.030607971078123297,-0.016762524575078652,0.016767519357985483,-0.02942348546095419,-2.0704930096040144,2.9367641675321168,-1,0.4099244894163169,2.492467864307395,-0.8568176735481412,0,-0.056199918958936834,0.3103549184548148,7,10,52,30.555742389250682,68.90446990042261,0.608,1,-23,0,2016,R64,West,Oregon State,VCU
-13,-92,14.781567834083699,6.950323391241199,-7.831244442842504,7.237809333230089,-0.022795760265506504,0.014746066944696379,0.05101730485676248,-0.01726451693311909,5.129481620474689,3.198460413687668,16,0.07780242261209735,-0.6136924481272477,-1.4766246412634842,1,0.1732917463430219,0.0756459043669575,2,15,12,29.899859691145036,70.38033742330131,0.938,1,-26,1,2016,R64,West,Oklahoma,Cal State Bakersfield
-8,-25,18.600471082239075,14.336164432273947,-4.264306649965135,-0.745270317937397,0.0021948027539525072,0.0009552484818764473,0.012531835368057104,-0.06514530872546509,1.9653372796280912,3.2512931615697167,-2,-0.1052020238814581,-4.7303133887034985,1.3611955819258612,3,0.10240095139339811,0.05621187088213675,1,9,2,39.56059320992657,68.96359679240422,0.6547534606063192,2,-21,1,2016,R32,East,UNC,Providence
1,-1,-2.2881260827889314,2.5831716668568703,4.871297749645805,2.270534084259751,0.01460927496151293,0.0011437181968202426,-0.0023539969042671027,-0.06242084473943321,8.968870846804883,-1.3869475939336318,1,-0.606464918210149,-0.6081439369157806,0.6875238100421877,1,0.05924140681533585,0.014327379131789053,5,4,26,35.60432872374133,66.04918077425219,0.48001065984441826,2,7,1,2016,R32,East,Indiana,Kentucky
-8,-47,12.616137938238623,7.550278738436987,-5.0658591998016504,-0.2499155438852796,0.02656900067717255,-0.004254886168944316,-0.023391548877913282,-0.10497190051860139,3.5621504760139544,0.7265748270351917,20,-0.0509342066943303,-4.552305426813527,-1.5,1,0.12773274442130855,-0.07835759078349014,6,14,59,6.146253253722449,65.2904709658001,0.6547534606063192,2,-18,1,2016,R32,East,Notre Dame,Stephen F Austin
5,35,-4.796459140225469,4.068171751427201,8.864630891652666,0.111555778947519,0.011202873600561103,0.006548787286101865,-0.003123935875414735,-0.04909990548384713,-0.8355797490613917,0.10952110109424495,5,0.010284267919876855,-1.7711526612418762,0.5647859493146035,-1,-0.02989396015682444,-0.26705881504135076,7,2,10,40.25645845750215,65.709275088314,0.401312339887548,2,-7,1,2016,R32,East,Wisconsin,Xavier
-8,-51,22.802728795150994,7.489379788821452,-15.313349006329545,-4.639552307138388,-0.00870889702633465,0.012647780719215018,0.044496043015669506,0.005498479371190024,6.737605948318336,1.011524570677433,9,0.04497738205247925,-1.6394830147793815,-0.7971812921057584,2,0.23025938209964103,0.40666971978082067,1,9,5,41.036298461368204,67.71729015291143,0.6547534606063192,2,5,1,2016,R32,South,Kansas,UConn
-8,-69,4.3864428488995415,3.265149181767029,-1.1212936671325195,1.531213094990278,0.027424925865625283,0.052603772622321854,-0.07018863637559584,0.0045154076461002,6.289315474814181,3.886553359063701,8,0.10451483294481012,-5.313819155343067,0.045189273610892755,1,0.08761556371858914,-0.17852732245281988,5,13,16,17.75883936025002,69.34061742709696,0.6547534606063192,2,19,1,2016,R32,South,Maryland,Hawaii
8,12,-13.400427450416247,-3.15705439959234,10.243373050823905,1.4262452064343165,0.00968868229187897,-0.02557841684117268,-0.025337815482096376,-0.047885468180820734,-0.9841185589001036,-1.7834483208578846,-9,-0.1844133112503138,-1.8653067684691447,0.36718277674274535,-1,-0.0711728246943446,0.10969173802614851,11,3,23,33.085758550213235,65.26591024665703,0.3452465393936808,2,25,0,2016,R32,South,Wichita State,Miami FL
5,37,-9.540282806831222,-2.551004605373535,6.989278201457694,7.256832295998308,0.02113488568730426,0.005486163159466484,0.025601105410181346,0.13152393562445758,3.7655280929533284,2.8349159400569905,2,-0.1378088081403414,-2.300065187962259,1.5,0,-0.29266812090922023,-0.5022730777073957,7,2,4,44.710279782282676,70.92937964964446,0.401312339887548,2,-9,0,2016,R32,South,Iowa,Villanova
-8,-35,13.041184277681978,2.452407020718283,-10.58877725696371,-2.1523815932557255,0.012731357828894618,0.05347292985189123,-0.016810915549584443,0.0018066398629097424,1.8589410434243803,4.602324484987196,23,0.4633024339018604,-3.777527472116722,0.4634916078686109,-1,0.23996568582651112,-0.015422700607356288,1,9,2,38.029261185554134,67.30261620819564,0.6547534606063192,2,-11,1,2016,R32,Midwest,Virginia,Butler
8,58,-14.708835396233898,-16.691132333519903,-1.9822969372860086,5.407468764540461,0.022355001689160714,0.0041471865537566766,0.026281652463566008,0.0028238915274345633,3.572945685050378,-0.24495504231750953,-3,-0.18546600925943324,1.7756081399965744,0.06580376510034469,-2,-0.038628208165842115,-0.030261938453098214,12,4,18,25.701865162132183,61.99592588520619,0.3452465393936808,2,-17,0,2016,R32,Midwest,Little Rock,Iowa State
8,70,-8.062281050724609,-4.25631258012389,3.8059684706007175,-5.062447030378962,-0.0364468784097598,0.009519193379678437,-0.007417037835129231,-0.0013141114233101159,-1.3143684422271704,-3.4415406952990617,1,-0.1319715411738432,-2.777730111164196,-0.025365694373879144,-1,-0.08013698737552544,0.11583338513983132,11,3,21,33.602259929264974,67.30435055572438,0.3452465393936808,2,-33,1,2016,R32,Midwest,Gonzaga,Utah
-5,2,7.035733686400245,8.711147547523908,1.6754138611236584,3.0333254977912105,-0.001732836611243238,-0.004040573850299767,0.021395256540245322,-0.0018800769870592204,-2.4024732786088627,1.0372125792538067,0,0.3090243055785413,0.1484890712074325,0.10350694118522963,1,0.17619551549826928,-0.07525192744091536,10,15,74,1.2370975598753136,66.03382365888822,0.598687660112452,2,-77,1,2016,R32,Midwest,Syracuse,Middle Tennessee
-7,-45,17.1722427048044,4.051648851248643,-13.120593853555746,0.4718205530966628,-0.06272103971483473,0.029539011197079024,-0.02976356528557056,0.09061879803569711,-11.8237987672724,4.147641685612569,6,-0.07358578671246452,-0.2401533668152851,-1.4747922933738211,-1,0.3687073969672061,0.07146508597571744,1,8,6,32.983381815062344,70.10295756982438,0.6364525402815664,2,4,1,2016,R32,West,Oregon,Saint Josephs
8,26,-15.82064068398942,-9.137551327250293,6.683089356739131,-2.962438900457201,0.006630886007957026,0.044480201257145136,-0.04345755763299733,0.0057468016805906075,2.700919934562922,-1.3559994360502499,-1,-0.46775439806662783,6.470987608551759,0.8121028150148248,-1,-0.18296088381640196,-0.1004503151133469,12,4,36,23.916472846855168,70.92708496532211,0.3452465393936808,2,15,0,2016,R32,West,Yale,Duke
8,24,-8.00725268995639,-1.1670191482914447,6.840233541664958,2.9212263514425842,-0.031750247069493864,0.004505548982444596,0.057564960573267196,0.03809956811206888,0.580263589402989,0.7948084321967861,-2,-0.1708929751599822,-2.933209196858888,1.1417071427098575,-1,-0.20583634365597092,0.06493710542637832,11,3,9,20.531939752945732,68.18442984517449,0.3452465393936808,2,13,0,2016,R32,West,Northern Iowa,Texas A&M
8,40,-10.735031287572834,-7.194567057790678,3.5404642297821596,-8.78045213481812,0.029608736231249932,0.02215287688216927,-0.030994131161063365,-0.00509240085210616,-7.046982183497747,-3.198460413687668,-11,-0.4402460667193395,-1.990024381200982,1.5,-2,-0.10803772338231077,-0.3951663838180227,10,2,12,33.946396237655904,69.60901602250729,0.3452465393936808,2,3,0,2016,R32,West,VCU,Oklahoma
-4,-24,12.422430825606622,2.938729397572729,-9.483701428033896,1.406513817053451,0.003034731888943487,0.018589030689310393,0.01985190171823109,0.06173281006170844,-0.15436355322205486,2.082876373761134,-2,0.1608275118178178,0.1524177942284517,-1.5,0,0.04008844098946651,0.06743198104310266,1,5,2,45.73863346655902,67.8877047249088,0.5793242521487495,3,-2,1,2016,S16,East,UNC,Indiana
-1,14,-8.348804062657802,-5.510470559463812,2.8383335031939794,-0.5995397839302967,0.009906906966767826,-0.01393948732525574,-0.009626000466113394,0.008540355354321238,-0.22620234146430462,-4.065036438817051,9,0.021067701625907098,1.4360062297955558,-1.5,-1,-0.07306684207711811,-0.06301030568589616,6,7,45,27.111195254618874,65.46528308582262,0.5199893401555818,3,-19,1,2016,S16,East,Notre Dame,Wisconsin
-4,-11,20.846872523684816,8.242092188208403,-12.604780335476406,-4.70870997524986,-0.028615162744604627,-0.0012544992874150562,0.06438498093724553,-0.06169592700771925,0.07724284449857777,-0.5057791647753742,1,0.11583925101810677,0.2743023134958573,1.5,1,0.118229508586004,0.3636291035753354,1,5,5,42.99215473283438,67.75186898696717,0.5793242521487495,3,-15,1,2016,S16,South,Kansas,Maryland
1,19,-3.8821882942422086,-3.52444551272076,0.357742781521452,-2.7481758582054425,0.026997397780048393,0.040441750132336085,0.03290319751930271,0.04814367349810439,5.704356066201001,2.5590616170633846,5,-0.04574543398830899,-0.7089274752857762,1.4790876036924367,0,-0.21074836421590426,-0.3679048653234035,3,2,4,50.368374294871685,65.9268755725426,0.48001065984441826,3,-13,0,2016,S16,South,Miami FL,Villanova
-3,-16,5.329872452435016,-4.823542606810946,-10.153415059245972,6.934233908631818,0.03135065554551686,0.0482779945334777,0.004949117495024941,0.008402404125507523,-1.1903724458546634,2.154311397523327,23,0.33161161124116156,-0.4869301308349172,0.7858672732996492,-1,0.05122336664285354,-0.004350001796471159,1,4,2,45.7405730108011,62.75930845725186,0.5597136492671929,3,-4,1,2016,S16,Midwest,Virginia,Iowa State
1,15,8.633573816132403,5.79429647569313,-2.839277340439267,-2.777359367248934,-0.04243087888983266,0.010876051476144455,-0.003092081581042766,-0.03210664749132508,-0.560651914649057,-1.432292207221737,6,-0.27528058153155294,-0.5909606248205233,-0.738003927542147,0,-0.06356338243977866,-0.04523017546479624,11,10,76,16.906405062407963,66.16180672415936,0.48001065984441826,3,-15,0,2016,S16,Midwest,Gonzaga,Syracuse
-3,-30,5.20925549451108,-1.4002267649824915,-6.609482259493561,-2.069436569177995,-0.040662623314718205,0.06901256066577155,-0.03860582699062917,-0.02139473623850152,-0.489957893006963,0.7827256582488253,4,-0.2220466511906043,0.8694781731306875,0.15235216586112443,0,0.17579290416512638,0.15331311462591157,1,4,6,44.946369025355665,71.37358613096171,0.5597136492671929,3,10,1,2016,S16,West,Oregon,Duke
1,-3,-8.071117541163307,-5.822003790980133,2.24911375018317,-7.275425420463151,0.03579886242318875,0.007995500972856173,-0.09154283376412768,-0.021623298358214915,-1.6545795066510962,-0.9100539924127262,-13,-0.012594208755801528,2.5349072084662723,-0.5043139351935153,-1,-0.040343245813433626,-0.18953379626161904,3,2,9,36.610309984065424,70.36152937968478,0.48001065984441826,3,9,0,2016,S16,West,Texas A&M,Oklahoma
-5,-57,19.699336550102288,11.386422582993731,-8.312913967108557,3.425448439578062,-0.021471160348926155,0.031790146388575136,0.03334651966124716,0.012175146608590759,1.1347967007511741,4.3652401114272,-17,-0.13968398427308193,-0.24102886004979496,-0.17602530082021328,2,0.12812460378816826,0.2300451655936553,1,6,2,38.46172774206336,66.8782374136465,0.598687660112452,4,26,1,2016,E8,East,UNC,Notre Dame
-1,1,4.794232333702649,3.7309719460940443,-1.0632603876085938,-1.9034495023030757,-0.014996017380578652,0.023438215862973788,0.023588173761644765,0.017746396693829825,8.243128290509958,2.639053789967454,2,-0.005071981118711988,-2.646686537797942,1.5,1,-0.02817130607601448,0.0,1,2,4,59.04479492281655,66.34923875049378,0.5199893401555818,4,-9,0,2016,E8,South,Kansas,Villanova
-9,-74,21.398807108480277,6.111664092894259,-15.287143015586025,-1.3240609962160619,0.029286254785316934,0.034313245300621076,-0.03467516758935876,-0.022719418969917526,1.4848611247412897,3.1700322777654586,27,0.1366209894042717,-1.6568662223101054,-0.07709368656007598,0,0.09292794398839699,-0.014509874790864408,1,10,2,29.671638354755835,66.8884559096758,0.6726070170677604,4,23,0,2016,E8,Midwest,Virginia,Syracuse
-1,-6,2.737098497319007,-4.022948484488197,-6.760046981807193,-3.660374243543629,-0.030436302741324084,0.032289521969864454,-0.058431539195660465,0.04682515874697957,-4.152449751273757,0.9491812719249006,-8,0.008075116588628917,-0.363907959133865,-0.18555078157902116,-1,0.12459174888677782,-0.0915614980994931,1,2,6,47.41852602254774,72.16905496814454,0.5199893401555818,4,-2,0,2016,E8,West,Oregon,Oklahoma
-9,-74,24.944116522945045,10.929332537136816,-14.014783985808236,1.04047522565169,0.012279829834153544,0.01638460275231679,-0.006631056661028617,-0.0022893210781772533,3.7911953159274567,4.028502198558077,3,-0.3924000605877194,-0.8775393042250617,-1.2147425988857012,2,0.11944905393819094,0.12886698341548908,1,10,2,33.2169477692206,68.07072402060967,0.6726070170677604,5,23,1,2016,F4,,UNC,Syracuse
0,-8,4.7845675319425816,-2.6214180327862806,-7.405985564728866,-6.698278588271037,0.005505680115800937,0.0029645718517088415,-0.04935699523633916,0.0024080659090075507,-8.929916813472353,-1.3388679788335582,-8,0.060911355817783064,1.5284838090337995,-1.5,-1,0.09586842382122929,0.0714345355657997,2,2,4,49.46599505717131,70.65010279578084,0.5,5,8,1,2016,F4,,Villanova,Oklahoma
1,2,-1.955250851525875,-5.967403014644873,-4.012152163118998,-1.2899981317902132,-0.011954444187932511,-0.012592486355883725,-0.0014835702059917688,-0.04240269291097393,-6.603597322748371,-3.6012019709257044,5,0.32623893543650345,1.45751898483703,-1.3640935410732182,-2,0.08369156152936186,0.10002395513359164,2,1,2,56.20581344063977,67.94596256754042,0.48001065984441826,6,6,1,2016,NCG,,Villanova,UNC
-15,-128,26.46314535708395,12.266993204033554,-14.196152153050392,-5.824566922552457,-0.00346013616232399,-0.017937424547781022,0.05803011095715835,-0.06932310444995832,-3.3422223558712822,4.311174105733412,4,0.03706979345229419,-6.162666048678895,-1.5,3,0.1656920384185886,0.04996489545930216,1,16,5,26.427737730769746,65.8305469002155,0.991,1,-28,1,2015,R64,East,Villanova,Lafayette
-1,-46,3.29652494910993,-0.38092947342268246,-3.6774544225326196,4.136195452924895,0.019519597501911123,-0.015418290594585549,0.006704791548759581,-0.011167235639907402,8.977954692838953,-4.761675060304354,0,0.035240254283572026,3.0175539124222492,1.1773139318594428,2,0.05245013035136892,0.04596293149800035,8,9,36,17.014969447364443,71.48231581479408,0.512,1,41,1,2015,R64,East,NC State,LSU
-7,-47,11.390397466726565,3.03552474133474,-8.354872725391829,-3.3367684494008643,-0.07159460830960579,0.024846522290679518,-0.007710647815067334,0.0037430446914394344,2.7453257664225106,0.9432207057073942,2,0.2519821671014128,-4.623049998468481,-1.5,3,0.18635195281393557,0.2353841278469101,5,12,26,25.291412341795397,69.41873898659892,0.649,1,12,1,2015,R64,East,Northern Iowa,Wyoming
-9,-82,16.021863097445685,4.364306464444368,-11.65755663300132,-2.142502754743589,-0.010374183293905548,-0.008468504512554542,0.015145609662183701,0.029981589467395486,8.94114725568409,2.682667665911983,13,0.12545235462127968,-2.3572398125159157,-1.5,1,0.19431534222017122,0.3219254168994684,4,13,23,16.34408341745254,68.29928905138965,0.8,1,26,1,2015,R64,East,Louisville,UC Irvine
-5,-27,4.69331143840699,0.8435790708248874,-3.8497323675820923,-2.736218704292341,0.011717521740183867,0.03908379511851601,-0.0430283629976157,0.04505059861542465,-3.1760935323518424,1.2655902620318789,-3,-0.08580534339227769,3.701966275328468,0.21564802087385804,1,0.16759870354455242,0.060774673402332224,6,11,24,27.316064136489683,70.29179097864329,0.627,1,7,0,2015,R64,East,Providence,Dayton
-11,-41,19.755635476673724,7.5235309892487265,-12.23210448742499,1.276742419265375,-0.005182672873149496,0.016849813384976875,-0.04412237667404817,-0.045566771456715394,-5.854925383461577,3.602468738126924,6,0.18274540353220925,-3.9871981769247213,0.5648415437276473,1,0.16190606522513695,0.17020149155853626,3,14,15,20.29065089927942,66.12268275528524,0.857,1,-41,1,2015,R64,East,Oklahoma,Albany
-3,1,-2.568870396803316,-4.523490237444449,-1.9546198406411293,-3.8577853239535074,-0.027063595405165897,-0.035216603454521045,0.006087951490385213,0.05998507877087472,2.070251213015318,-2.298734261361476,-2,-0.00895883078906412,-5.4704544312249475,-1.5,0,-0.1021081276461786,-0.14912524574891883,7,10,54,20.153756425635844,63.553746961252735,0.608,1,-16,1,2015,R64,East,Michigan State,Georgia
-13,-177,31.337876624748294,17.067926731209255,-14.26994989353905,-0.6598842777902618,-0.04173337301281643,-0.01647166548867196,0.013608165026539054,0.08254762509491703,3.2708582059443962,4.1055438964525734,2,0.05461023929250386,0.06567911492555467,1.5,1,0.16816924489321616,0.06415763369124616,2,15,4,10.069442620175575,63.769203140904395,0.938,1,59,1,2015,R64,East,Virginia,Belmont
-15,-196,27.08504596776753,6.905871858393297,-20.17917410937423,4.885955977365285,-0.03706782958565075,0.014985323338000178,-0.018597716452091573,0.08636777271538748,1.6125723055221108,4.2637986400127845,16,-0.2711226332254175,1.293180210823806,-1.5,1,0.21630736572526765,0.3152966726675347,1,16,5,21.516170567800497,62.63050814764047,0.991,1,40,1,2015,R64,Midwest,Kentucky,Hampton
-1,-35,6.247739278912838,3.8800386094878405,-2.367700669424991,5.02391580911889,-0.018396413524801758,0.05506574182885082,0.05557011239803003,0.10584058573881988,5.20825091892123,2.877942337024471,1,0.20176175112383077,6.702847595347787,0.6900481389016848,1,-0.05860963159407251,-0.16818765126435564,8,9,28,16.039914847360485,70.97079095781811,0.512,1,30,1,2015,R64,Midwest,Cincinnati,Purdue
-7,-49,2.5324670178625865,3.203346628236261,0.6708796103736745,-0.9402390233254749,-0.02545572762222964,-0.005262549835758468,-0.035449497910922056,-0.09080101596324563,5.341671901926375,-0.10862624303136492,2,0.5324077774222444,-4.496506299559059,-0.688049666558463,-1,0.01783166053717622,0.4220111212141505,5,12,30,19.554561258789803,68.98838450633889,0.649,1,14,1,2015,R64,Midwest,West Virginia,Buffalo
-9,-8,30.45977941728425,11.622858449037793,-18.836920968246446,-7.418390188642022,0.02510138519824001,0.06492792321443297,0.018555624500016688,0.03391178335919265,-3.9191612752631713,2.510051517796108,13,0.3382681964790238,-2.3389261060743465,0.5443863626439569,1,0.1751157467707991,0.22209973215003675,4,13,19,17.583481583846176,70.26412185709984,0.8,1,-48,1,2015,R64,Midwest,Maryland,Valparaiso
-5,10,-0.6496523867988389,1.1765811581377363,1.8262335449365708,-1.1218797720314058,-0.02178445049820582,0.02119345076949153,-0.04280129450976278,-0.012252968492713567,-0.7561278182687765,1.446023116890828,7,0.019121869461041774,-4.233344236328821,-1.4706782118258346,1,0.15654191313737065,0.0071843895034119365,6,11,29,16.08211765516589,64.24032420140823,0.627,1,-30,1,2015,R64,Midwest,Butler,Texas
-11,-97,17.656775211238056,5.374736743224716,-12.28203846801334,11.603513946433011,-0.03329487409593601,0.024911797487214393,-0.06835091515362388,0.05129435578404573,0.7804787604033194,3.1404905266699594,15,0.05758630702357026,-4.929030885303307,-1.3194321332481387,2,0.003540405828042603,-0.19351173495848073,3,14,16,27.625706631877947,68.39357040508133,0.857,1,15,1,2015,R64,Midwest,Notre Dame,Northeastern
-3,4,3.7165877522086372,9.631992161390812,5.915404409182173,7.162894881148503,0.05805993374407953,0.032970388962376584,-0.05986700181104021,0.020169336043760755,0.2924748759226077,-1.7593251032047097,2,0.08539829864846149,-4.097597073236475,-1.5,-1,0.06037426094115239,-0.019498765072277546,7,10,39,25.697744555381938,69.72836148744467,0.608,1,-19,1,2015,R64,Midwest,Wichita State,Indiana
-13,-202,28.921471171001105,0.4106287439223877,-28.510842427078714,-11.002244741714449,0.021125644010252465,0.010131136326496981,0.019216495015092094,-0.014768358446210106,2.290042969538394,6.211292499300881,6,-0.01601414316761307,0.2403132998581512,-1.5,1,0.3176003988887026,0.3668636394941178,2,15,12,24.391229054962775,71.83874522057033,0.938,1,84,1,2015,R64,Midwest,Kansas,New Mexico State
-15,-158,32.331879886816985,14.909363405938677,-17.422516480878315,-2.129864975942695,-0.011875522515085946,0.04473574488223642,0.04348354132830792,-0.14364401830283047,-5.6326854103961566,5.090354329688285,13,0.04841181677989209,-5.975486630199221,-1.5,3,0.32446172035781484,0.638687969181704,1,16,2,17.74467001527352,69.37234810043523,0.991,1,2,1,2015,R64,South,Duke,Robert Morris
-1,-15,-0.2873867544927755,2.473769615931829,2.761156370424601,-2.7035489044322603,0.03346753679560255,-0.038069570370672934,0.010158542924924241,0.08032436791312736,4.524699183431842,-0.7565834273090999,0,0.28318408386495897,-0.972376747275014,0.9184395244912107,0,-0.07606371512676091,-0.3981204085114295,8,9,46,13.901269006149434,63.0968378018019,0.512,1,10,1,2015,R64,South,San Diego State,St Johns
-7,-2,9.35781483329784,-1.8211859007161308,-11.179000734013982,1.4362707892899493,-0.009999221343213682,0.010785119378988961,0.016371795263160793,0.10594611764276035,2.3762529814804445,1.2463678038860553,2,0.001062476905460713,0.158849324402615,0.8365028121609441,1,0.19122612024514218,0.5366718003869921,5,12,43,19.67284119527198,65.37260465963584,0.649,1,-33,1,2015,R64,South,Utah,Stephen F Austin
-9,-84,14.480521663640145,3.3777971243766842,-11.102724539263448,2.5204462283063407,-0.04228737707191804,-0.03298825965100005,-0.048606438124988466,-0.04753540796240213,-1.7664115867537475,2.915720010681405,-1,0.16642857947687723,1.3580869622847054,-1.5,2,0.10749680603221878,-0.11537586546201228,4,13,14,16.078242838571555,67.22779211958564,0.8,1,28,1,2015,R64,South,Georgetown,Eastern Washington
-5,-35,5.3299229327106055,-1.3929657421373491,-6.722888674847951,-9.02366768745334,0.021091551826095678,0.013238971151702028,0.015210950167443393,0.016901968265861766,7.846164407854516,3.6232261160013186,5,0.620551923434756,-0.43352126930334656,-1.5,2,0.003486688031545948,-0.06995991169286642,6,11,38,27.365985680835177,67.92703140272852,0.627,1,15,0,2015,R64,South,SMU,UCLA
-11,-94,18.360648504827125,12.577124896819385,-5.783523608007741,-3.2568967048831183,-0.024713798894923256,0.04225530596922433,0.04051768546348786,-0.046228897419701154,0.8097760139976415,4.665860806726789,4,0.011000893609456441,-5.839611103380577,-1.5,4,0.12655527142348377,0.1367936341528292,3,14,22,22.372146498764067,69.92027425357156,0.857,1,12,0,2015,R64,South,Iowa State,UAB
-3,-8,-3.1267337143067317,-0.4915628017713516,2.6351709125353864,-3.037112704876691,0.012906166718251011,-0.021093380625195834,0.016315412322941952,-0.0995549526843933,4.1456776300099705,0.6343611686516724,6,-0.09425247823694782,0.6330687089182074,1.5,0,0.026482019381067867,-0.2644229875264395,7,10,53,7.973818394560419,70.49384582767297,0.608,1,-7,1,2015,R64,South,Iowa,Davidson
-13,-92,19.246162290855615,6.687376637708681,-12.558785653146941,1.1996440694496044,-0.02050088705049319,0.0448368395265078,0.032911508514218535,-0.02506237482284901,1.452838926092987,1.2582374760365944,1,-0.31171424536774694,-1.658206261082162,-1.5,2,0.12395502204764342,0.25048566449309984,2,15,10,27.19332753236715,72.62070020215967,0.938,1,-26,1,2015,R64,South,Gonzaga,North Dakota State
-15,-216,34.851703674894,9.219110546713239,-25.63259312818076,-2.472787786427034,-0.005517923271805947,0.05939612730974542,-0.010086959021967712,-0.028705669417645185,-1.794878973424293,4.564227765630902,13,0.17501606003529424,-3.5087548847416006,0.6823733736048849,2,0.0339006147230988,0.01379877594841139,1,16,3,18.314537127947116,60.23948217978776,0.991,1,60,1,2015,R64,West,Wisconsin,Coastal Carolina
-1,2,-4.68266516654502,-3.8015971486744036,0.8810680178706036,2.9950403056086117,-0.035455409712508434,0.021046714444843406,-0.02606203340456359,0.08617522603353156,2.9328100448337224,4.781094462909249,-4,0.3828442712752434,-2.227728363871684,1.5,0,-0.16881459229991624,-0.3632344514555599,8,9,53,17.219939382223288,63.8872569265417,0.512,1,-7,1,2015,R64,West,Oregon,Oklahoma State
